condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_5hz_power,stim_5hz_power,five_hz_log2_power_change,pre_26hz_power,stim_26hz_power,twenty_six_hz_log2_power_change,driven_pre_power,driven_stim_power,driven_log2_power_change
amp100_freq10,100,10,28,A_dHPC_0-31,A_dHPC_0-127,200,138687938560.0,138431447040.0,-0.0026706117928178862,8900889600.0,8937247744.0,0.005881083396837985,8900889600.0,8937247744.0,0.005881083396837985
amp100_freq10,100,10,29,A_dHPC_0-31,A_dHPC_0-127,200,229298028544.0,224482361344.0,-0.030621861035260222,14631916544.0,14471852032.0,-0.015869189272144563,14631916544.0,14471852032.0,-0.015869189272144563
amp100_freq10,100,10,30,A_dHPC_0-31,A_dHPC_0-127,200,237807583232.0,231633043456.0,-0.037953645922108224,15330413568.0,15230638080.0,-0.009420232970615925,15330413568.0,15230638080.0,-0.009420232970615925
amp100_freq10,100,10,31,A_dHPC_0-31,A_dHPC_0-127,200,231468138496.0,224802390016.0,-0.042156246869668845,14694569984.0,14752724992.0,0.005698319712404483,14694569984.0,14752724992.0,0.005698319712404483
amp100_freq10,100,10,32,A_dHPC_32-63,A_dHPC_0-127,200,367616098304.0,362669670400.0,-0.019543845562013974,19796631552.0,19796647936.0,1.1939963477867379e-06,19796631552.0,19796647936.0,1.1939963477867379e-06
amp100_freq10,100,10,33,A_dHPC_32-63,A_dHPC_0-127,200,383915098112.0,381807820800.0,-0.007940643090835451,21293703168.0,21394413568.0,0.00680726512765275,21293703168.0,21394413568.0,0.00680726512765275
amp100_freq10,100,10,34,A_dHPC_32-63,A_dHPC_0-127,200,355498033152.0,357154947072.0,0.0067085267840881115,19902384128.0,20199280640.0,0.02136265186623955,19902384128.0,20199280640.0,0.02136265186623955
amp100_freq10,100,10,35,A_dHPC_32-63,A_dHPC_0-127,200,317127262208.0,320048398336.0,0.013228183033323425,17697327104.0,18100068352.0,0.032463664494813374,17697327104.0,18100068352.0,0.032463664494813374
amp100_freq10,100,10,36,A_dHPC_32-63,A_dHPC_0-127,200,291073130496.0,293847498752.0,0.013685950334857474,16126866432.0,16555244544.0,0.03782218197035988,16126866432.0,16555244544.0,0.03782218197035988
amp100_freq10,100,10,37,A_dHPC_32-63,A_dHPC_0-127,200,272264232960.0,275292651520.0,0.015958630463317615,14836296704.0,15281361920.0,0.04264210132646994,14836296704.0,15281361920.0,0.04264210132646994
amp100_freq10,100,10,38,A_dHPC_32-63,A_dHPC_0-127,200,260877582336.0,264029421568.0,0.017325726065224683,14075288576.0,14508257280.0,0.04370973326646794,14075288576.0,14508257280.0,0.04370973326646794
amp100_freq10,100,10,39,A_dHPC_32-63,A_dHPC_0-127,200,257816084480.0,261038309376.0,0.017919276379528608,13776971776.0,14153801728.0,0.03893080097293201,13776971776.0,14153801728.0,0.03893080097293201
amp100_freq10,100,10,40,A_dHPC_32-63,A_dHPC_0-127,200,263932133376.0,266729357312.0,0.015209614975900104,13933208576.0,14273801216.0,0.03484206223837184,13933208576.0,14273801216.0,0.03484206223837184
amp100_freq10,100,10,41,A_dHPC_32-63,A_dHPC_0-127,200,274401640448.0,276648329216.0,0.01176410446374102,14421976064.0,14629459968.0,0.02060766212358428,14421976064.0,14629459968.0,0.02060766212358428
amp100_freq10,100,10,42,A_dHPC_32-63,A_dHPC_0-127,200,298695917568.0,299976818688.0,0.006173498145501064,15075926016.0,15112446976.0,0.0034906573864362553,15075926016.0,15112446976.0,0.0034906573864362553
amp100_freq10,100,10,43,A_dHPC_32-63,A_dHPC_0-127,200,316565094400.0,314727923712.0,-0.008397002492409184,15302238208.0,15114645504.0,-0.01779554393614106,15302238208.0,15114645504.0,-0.01779554393614106
amp100_freq10,100,10,44,A_dHPC_32-63,A_dHPC_0-127,200,281759121408.0,277515567104.0,-0.021893614596181374,13305609216.0,12921877504.0,-0.042218863841278945,13305609216.0,12921877504.0,-0.042218863841278945
amp100_freq10,100,10,45,A_dHPC_32-63,A_dHPC_0-127,200,180692320256.0,178561728512.0,-0.01711229249439502,8642404352.0,8358786560.0,-0.048139209512714366,8642404352.0,8358786560.0,-0.048139209512714366
amp100_freq10,100,10,46,A_dHPC_32-63,A_dHPC_0-127,200,99936419840.0,100489699328.0,0.00796518542061951,5181291520.0,5000427008.0,-0.0512604595222028,5181291520.0,5000427008.0,-0.0512604595222028
amp100_freq10,100,10,47,A_dHPC_32-63,A_dHPC_0-127,200,58649829376.0,60068024320.0,0.03447030220621334,3463772416.0,3315568896.0,-0.06308770837637422,3463772416.0,3315568896.0,-0.06308770837637422
amp100_freq10,100,10,48,A_dHPC_32-63,A_dHPC_0-127,200,39596736512.0,38995361792.0,-0.02207899466906257,2636385280.0,2403959808.0,-0.13314844475572604,2636385280.0,2403959808.0,-0.13314844475572604
amp100_freq10,100,10,49,A_dHPC_32-63,A_dHPC_0-127,200,30613585920.0,30418952192.0,-0.009201585736165313,2244418304.0,2014199168.0,-0.15613523670170065,2244418304.0,2014199168.0,-0.15613523670170065
amp100_freq10,100,10,50,A_dHPC_32-63,A_dHPC_0-127,200,24498343936.0,24430682112.0,-0.003990083108118904,1996649600.0,1802694528.0,-0.1474262222150999,1996649600.0,1802694528.0,-0.1474262222150999
amp100_freq10,100,10,51,A_dHPC_32-63,A_dHPC_0-127,200,22149599232.0,21850124288.0,-0.019639109243180297,1935521792.0,1792055808.0,-0.11110698465395173,1935521792.0,1792055808.0,-0.11110698465395173
amp100_freq10,100,10,52,A_dHPC_32-63,A_dHPC_0-127,200,21488269312.0,21093464064.0,-0.026753250767972192,1931668608.0,1837371392.0,-0.07220433931491327,1931668608.0,1837371392.0,-0.07220433931491327
amp100_freq10,100,10,53,A_dHPC_32-63,A_dHPC_0-127,200,22573324288.0,21766291456.0,-0.05252327254491662,1983854720.0,1946748800.0,-0.02723964237586119,1983854720.0,1946748800.0,-0.02723964237586119
amp100_freq10,100,10,54,A_dHPC_32-63,A_dHPC_0-127,200,25849798656.0,24654827520.0,-0.06828288335431042,2113069696.0,2146033536.0,0.02233226832860675,2113069696.0,2146033536.0,0.02233226832860675
amp100_freq10,100,10,55,A_dHPC_32-63,A_dHPC_0-127,200,29993005056.0,28514107392.0,-0.0729502046293386,2298092032.0,2398838528.0,0.06189947443762621,2298092032.0,2398838528.0,0.06189947443762621
amp100_freq10,100,10,56,A_dHPC_32-63,A_dHPC_0-127,200,36308316160.0,34725937152.0,-0.06428639617125834,2584920832.0,2734071552.0,0.08093090347578977,2584920832.0,2734071552.0,0.08093090347578977
amp100_freq10,100,10,57,A_dHPC_32-63,A_dHPC_0-127,200,45897715712.0,44499914752.0,-0.04461978146554,2980179968.0,3172130048.0,0.09005246328870037,2980179968.0,3172130048.0,0.09005246328870037
amp100_freq10,100,10,58,A_dHPC_32-63,A_dHPC_0-127,200,59892080640.0,58588045312.0,-0.03175893440681275,3625868800.0,3852234496.0,0.08736880370162588,3625868800.0,3852234496.0,0.08736880370162588
amp100_freq10,100,10,59,A_dHPC_32-63,A_dHPC_0-127,200,78998364160.0,78059372544.0,-0.017250913163761324,4579265536.0,4811870720.0,0.07148165790106314,4579265536.0,4811870720.0,0.07148165790106314
amp100_freq10,100,10,60,A_dHPC_32-63,A_dHPC_0-127,200,114590556160.0,113981726720.0,-0.007685597571564144,6445950976.0,6676343296.0,0.050664923472786304,6445950976.0,6676343296.0,0.050664923472786304
amp100_freq10,100,10,61,A_dHPC_32-63,A_dHPC_0-127,200,158850285568.0,157894000640.0,-0.008711328192302545,8865389568.0,9048801280.0,0.029542658764357396,8865389568.0,9048801280.0,0.029542658764357396
amp100_freq10,100,10,62,A_dHPC_32-63,A_dHPC_0-127,200,255754534912.0,252920217600.0,-0.016077455498862296,13210096640.0,13339496448.0,0.014063186498845314,13210096640.0,13339496448.0,0.014063186498845314
amp100_freq10,100,10,63,A_dHPC_32-63,A_dHPC_0-127,200,255854444544.0,253062529024.0,-0.01582939179909988,13193946112.0,13322757120.0,0.014016558740239621,13193946112.0,13322757120.0,0.014016558740239621
amp100_freq10,100,10,64,A_dHPC_64-95,A_dHPC_0-127,200,255722487808.0,252939386880.0,-0.015787328180771675,13102337024.0,13229401088.0,0.013923586594176801,13102337024.0,13229401088.0,0.013923586594176801
amp100_freq10,100,10,65,A_dHPC_64-95,A_dHPC_0-127,200,337348689920.0,333584236544.0,-0.01618944307055827,16889314304.0,16868981760.0,-0.001737864013568558,16889314304.0,16868981760.0,-0.001737864013568558
amp100_freq10,100,10,66,A_dHPC_64-95,A_dHPC_0-127,200,386841051136.0,385101692928.0,-0.00650143479424291,19668824064.0,19613030400.0,-0.00409824320121684,19668824064.0,19613030400.0,-0.00409824320121684
amp100_freq10,100,10,67,A_dHPC_64-95,A_dHPC_0-127,200,387060039680.0,387943268352.0,0.0032883219039518304,20251086848.0,20360132608.0,0.007747620355868348,20251086848.0,20360132608.0,0.007747620355868348
amp100_freq10,100,10,68,A_dHPC_64-95,A_dHPC_0-127,200,95158648832.0,95228542976.0,0.0010592723019695314,2161958400.0,2184376832.0,0.014882997181633781,2161958400.0,2184376832.0,0.014882997181633781
amp100_freq10,100,10,69,A_dHPC_64-95,A_dHPC_0-127,200,39518502912.0,39508594688.0,-0.0003617631454990915,462629824.0,459211168.0,-0.010700545345787639,462629824.0,459211168.0,-0.010700545345787639
amp100_freq10,100,10,70,A_dHPC_64-95,A_dHPC_0-127,200,36149121024.0,35729870848.0,-0.016829869015276184,402303360.0,411116928.0,0.03126498973952101,402303360.0,411116928.0,0.03126498973952101
amp100_freq10,100,10,71,A_dHPC_64-95,A_dHPC_0-127,200,72454307840.0,73471819776.0,0.02011953910387509,1563566464.0,1625974144.0,0.056463769502101885,1563566464.0,1625974144.0,0.056463769502101885
amp100_freq10,100,10,72,A_dHPC_64-95,A_dHPC_0-127,200,290465153024.0,293204361216.0,0.013541468216674079,14412311552.0,14801722368.0,0.038463317416125846,14412311552.0,14801722368.0,0.038463317416125846
amp100_freq10,100,10,73,A_dHPC_64-95,A_dHPC_0-127,200,70807216128.0,71694622720.0,0.01796852096213015,1504933504.0,1553713152.0,0.04602043417795684,1504933504.0,1553713152.0,0.04602043417795684
amp100_freq10,100,10,74,A_dHPC_64-95,A_dHPC_0-127,200,32018849792.0,31954278400.0,-0.002912374657618974,337649536.0,341784000.0,0.01755828648044887,337649536.0,341784000.0,0.01755828648044887
amp100_freq10,100,10,75,A_dHPC_64-95,A_dHPC_0-127,200,33588711424.0,33392640000.0,-0.00844629357313578,334119040.0,336019392.0,0.008182296744763961,334119040.0,336019392.0,0.008182296744763961
amp100_freq10,100,10,76,A_dHPC_64-95,A_dHPC_0-127,200,75208990720.0,73850437632.0,-0.026298666213431795,1361445504.0,1359894656.0,-0.0016443375906262582,1361445504.0,1359894656.0,-0.0016443375906262582
amp100_freq10,100,10,77,A_dHPC_64-95,A_dHPC_0-127,200,284480110592.0,278964797440.0,-0.02824471023669663,12506966016.0,12253034496.0,-0.029592777214005307,12506966016.0,12253034496.0,-0.029592777214005307
amp100_freq10,100,10,78,A_dHPC_64-95,A_dHPC_0-127,200,180546338816.0,178265636864.0,-0.018340534499215896,8094155776.0,7928508416.0,-0.029831136265951973,8094155776.0,7928508416.0,-0.029831136265951973
amp100_freq10,100,10,79,A_dHPC_64-95,A_dHPC_0-127,200,38849667072.0,38706601984.0,-0.005322574940876985,774253120.0,773605248.0,-0.0012077096915807173,774253120.0,773605248.0,-0.0012077096915807173
amp100_freq10,100,10,80,A_dHPC_64-95,A_dHPC_0-127,200,12794628096.0,12504853504.0,-0.033050056626945774,293859520.0,308385152.0,0.0696066673887481,293859520.0,308385152.0,0.0696066673887481
amp100_freq10,100,10,81,A_dHPC_64-95,A_dHPC_0-127,200,44480450560.0,43176460288.0,-0.042926429227378875,2869137920.0,2685747456.0,-0.09529366756845489,2869137920.0,2685747456.0,-0.09529366756845489
amp100_freq10,100,10,82,A_dHPC_64-95,A_dHPC_0-127,200,41120661504.0,40231010304.0,-0.0315555050139647,2733681920.0,2497817344.0,-0.13017740470622752,2733681920.0,2497817344.0,-0.13017740470622752
amp100_freq10,100,10,83,A_dHPC_64-95,A_dHPC_0-127,200,38538182656.0,37799555072.0,-0.02791928712195859,2588794112.0,2341672960.0,-0.1447406296783527,2588794112.0,2341672960.0,-0.1447406296783527
amp100_freq10,100,10,84,A_dHPC_64-95,A_dHPC_0-127,200,32196112384.0,31832135680.0,-0.01640254288149611,2301274112.0,2075232512.0,-0.14915985062445655,2301274112.0,2075232512.0,-0.14915985062445655
amp100_freq10,100,10,85,A_dHPC_64-95,A_dHPC_0-127,200,22673283072.0,22773561344.0,0.006366611471748514,1839934464.0,1679409152.0,-0.1317006255492989,1839934464.0,1679409152.0,-0.1317006255492989
amp100_freq10,100,10,86,A_dHPC_64-95,A_dHPC_0-127,200,19236603904.0,19534977024.0,0.022205435441869172,1729523968.0,1619345152.0,-0.09496448824111162,1729523968.0,1619345152.0,-0.09496448824111162
amp100_freq10,100,10,87,A_dHPC_64-95,A_dHPC_0-127,200,18923649024.0,19121844224.0,0.015031363474679055,1723849344.0,1697087872.0,-0.022572428612084385,1723849344.0,1697087872.0,-0.022572428612084385
amp100_freq10,100,10,88,A_dHPC_64-95,A_dHPC_0-127,200,5926852096.0,6329172480.0,0.09475082836233456,241506560.0,258477696.0,0.09797741871769265,241506560.0,258477696.0,0.09797741871769265
amp100_freq10,100,10,89,A_dHPC_64-95,A_dHPC_0-127,200,3508110336.0,3675305984.0,0.06717024141780062,84956472.0,87855040.0,0.04840119564594006,84956472.0,87855040.0,0.04840119564594006
amp100_freq10,100,10,90,A_dHPC_64-95,A_dHPC_0-127,200,3727322624.0,3793985792.0,0.025574576943416267,65640248.0,65057160.0,-0.012872845147658726,65640248.0,65057160.0,-0.012872845147658726
amp100_freq10,100,10,91,A_dHPC_64-95,A_dHPC_0-127,200,5866440704.0,5643125248.0,-0.055991084335576986,78734320.0,81501320.0,0.049830787218079015,78734320.0,81501320.0,0.049830787218079015
amp100_freq10,100,10,92,A_dHPC_64-95,A_dHPC_0-127,200,11958817792.0,11583060992.0,-0.04605821984878609,176385456.0,177798608.0,0.011512421975580127,176385456.0,177798608.0,0.011512421975580127
amp100_freq10,100,10,93,A_dHPC_64-95,A_dHPC_0-127,200,32313266176.0,32029390848.0,-0.012730222971684056,746784000.0,768157184.0,0.04071053446066822,746784000.0,768157184.0,0.04071053446066822
amp100_freq10,100,10,94,A_dHPC_64-95,A_dHPC_0-127,200,110642724864.0,110016929792.0,-0.008183044325881248,5789121536.0,6088642560.0,0.07277617591718176,5789121536.0,6088642560.0,0.07277617591718176
amp100_freq10,100,10,95,A_dHPC_64-95,A_dHPC_0-127,200,156124692480.0,155066155008.0,-0.009814894389468976,7894981120.0,8165844480.0,0.04866627539478871,7894981120.0,8165844480.0,0.04866627539478871
amp100_freq10,100,10,96,A_dHPC_96-127,A_dHPC_0-127,200,46307065856.0,45883424768.0,-0.013259267734449964,2637341184.0,2747504640.0,0.05903769770383525,2637341184.0,2747504640.0,0.05903769770383525
amp100_freq10,100,10,97,A_dHPC_96-127,A_dHPC_0-127,200,68811669504.0,68148072448.0,-0.01398039540681478,3653559296.0,3791601408.0,0.05350468695545883,3653559296.0,3791601408.0,0.05350468695545883
amp100_freq10,100,10,98,A_dHPC_96-127,A_dHPC_0-127,200,102588137472.0,101046910976.0,-0.021838699162134656,5121024512.0,5265430528.0,0.040119033429775415,5121024512.0,5265430528.0,0.040119033429775415
amp100_freq10,100,10,99,A_dHPC_96-127,A_dHPC_0-127,200,144611082240.0,142920679424.0,-0.016963439744668227,7007456256.0,7170689024.0,0.03322091937223612,7007456256.0,7170689024.0,0.03322091937223612
amp100_freq10,100,10,100,A_dHPC_96-127,A_dHPC_0-127,200,181732704256.0,179423281152.0,-0.018450967490823054,8682117120.0,8770786304.0,0.01465930218741472,8682117120.0,8770786304.0,0.01465930218741472
amp100_freq10,100,10,101,A_dHPC_96-127,A_dHPC_0-127,200,217948667904.0,215906959360.0,-0.013578639302041368,10303337472.0,10369435648.0,0.009225645261157243,10303337472.0,10369435648.0,0.009225645261157243
amp100_freq10,100,10,102,A_dHPC_96-127,A_dHPC_0-127,200,241130127360.0,238818656256.0,-0.013896373095741701,11482085376.0,11530769408.0,0.006104094166050812,11482085376.0,11530769408.0,0.006104094166050812
amp100_freq10,100,10,103,A_dHPC_96-127,A_dHPC_0-127,200,255709888512.0,253043621888.0,-0.015121841028401032,11909715968.0,12006326272.0,0.011655771738535787,11909715968.0,12006326272.0,0.011655771738535787
amp100_freq10,100,10,104,A_dHPC_96-127,A_dHPC_0-127,200,256805257216.0,253922410496.0,-0.01628700813198839,11929152512.0,12011450368.0,0.0099188125717064,11929152512.0,12011450368.0,0.0099188125717064
amp100_freq10,100,10,105,A_dHPC_96-127,A_dHPC_0-127,200,246691381248.0,243683950592.0,-0.01769607649787153,11501056000.0,11528968192.0,0.0034970697694704875,11501056000.0,11528968192.0,0.0034970697694704875
amp100_freq10,100,10,106,A_dHPC_96-127,A_dHPC_0-127,200,233272573952.0,230442319872.0,-0.017611011781012625,10883303424.0,10886185984.0,0.0003820627083556158,10883303424.0,10886185984.0,0.0003820627083556158
amp100_freq10,100,10,107,A_dHPC_96-127,A_dHPC_0-127,200,202854596608.0,199879180288.0,-0.021317787183240285,9544826880.0,9549180928.0,0.0006579617678420593,9544826880.0,9549180928.0,0.0006579617678420593
amp100_freq10,100,10,108,A_dHPC_96-127,A_dHPC_0-127,200,159054430208.0,157552017408.0,-0.013692328644891163,7660719616.0,7671083008.0,0.0019503533783868188,7660719616.0,7671083008.0,0.0019503533783868188
amp100_freq10,100,10,109,A_dHPC_96-127,A_dHPC_0-127,200,117405704192.0,116736000000.0,-0.00825296420209015,5900540416.0,5886838784.0,-0.003353974637802211,5900540416.0,5886838784.0,-0.003353974637802211
amp100_freq10,100,10,110,A_dHPC_96-127,A_dHPC_0-127,200,92009603072.0,92596609024.0,0.009174918011149358,4802897920.0,4763310080.0,-0.011940678371614302,4802897920.0,4763310080.0,-0.011940678371614302
amp100_freq10,100,10,111,A_dHPC_96-127,A_dHPC_0-127,200,71627538432.0,73736364032.0,0.04186191542574361,3847472896.0,3824304384.0,-0.008713808485911904,3847472896.0,3824304384.0,-0.008713808485911904
amp100_freq10,100,10,112,A_dHPC_96-127,A_dHPC_0-127,200,36387835904.0,33975748608.0,-0.09895091313411768,2066724608.0,1976229248.0,-0.06459584859328654,2066724608.0,1976229248.0,-0.06459584859328654
amp100_freq10,100,10,113,A_dHPC_96-127,A_dHPC_0-127,200,37003321344.0,34701651968.0,-0.09265042620683372,2173372672.0,2069270528.0,-0.07081330756294117,2173372672.0,2069270528.0,-0.07081330756294117
amp100_freq10,100,10,114,A_dHPC_96-127,A_dHPC_0-127,200,20690094080.0,19203903488.0,-0.10754061464220102,830929792.0,795274752.0,-0.06327321441487019,830929792.0,795274752.0,-0.06327321441487019
amp100_freq10,100,10,115,A_dHPC_96-127,A_dHPC_0-127,200,36974665728.0,34940866560.0,-0.08162171596995277,2252684544.0,2095617280.0,-0.10427003575705147,2252684544.0,2095617280.0,-0.10427003575705147
amp100_freq10,100,10,116,A_dHPC_96-127,A_dHPC_0-127,200,35675533312.0,33908830208.0,-0.07327398173973014,2220647168.0,2040119040.0,-0.12232685034528362,2220647168.0,2040119040.0,-0.12232685034528362
amp100_freq10,100,10,117,A_dHPC_96-127,A_dHPC_0-127,200,34031599616.0,32500445184.0,-0.06641548511133148,2148987392.0,1956268288.0,-0.13555277955741638,2148987392.0,1956268288.0,-0.13555277955741638
amp100_freq10,100,10,118,A_dHPC_96-127,A_dHPC_0-127,200,32795183104.0,31570587648.0,-0.054902815107045214,2072863616.0,1870930048.0,-0.14786957867340458,2072863616.0,1870930048.0,-0.14786957867340458
amp100_freq10,100,10,119,A_dHPC_96-127,A_dHPC_0-127,200,31232210944.0,30189486080.0,-0.04898850423108702,1975817344.0,1778781184.0,-0.1515605329888247,1975817344.0,1778781184.0,-0.1515605329888247
amp100_freq10,100,10,120,A_dHPC_96-127,A_dHPC_0-127,200,29259388928.0,28222963712.0,-0.05203014536857252,1866450944.0,1714777344.0,-0.12227632952931045,1866450944.0,1714777344.0,-0.12227632952931045
amp100_freq10,100,10,121,A_dHPC_96-127,A_dHPC_0-127,200,22955612160.0,22232594432.0,-0.046170591633845924,1603407872.0,1509681920.0,-0.0868968470773875,1603407872.0,1509681920.0,-0.0868968470773875
amp100_freq10,100,10,122,A_dHPC_96-127,A_dHPC_0-127,200,13486300160.0,13128711168.0,-0.03876931740756701,1192544256.0,1136045824.0,-0.0700217773209909,1192544256.0,1136045824.0,-0.0700217773209909
amp100_freq10,100,10,123,A_dHPC_96-127,A_dHPC_0-127,200,9024152576.0,8861473792.0,-0.026244800424122323,941497600.0,921104960.0,-0.03159185630231791,941497600.0,921104960.0,-0.03159185630231791
amp100_freq10,100,10,124,A_dHPC_96-127,A_dHPC_0-127,200,8817825792.0,8651958272.0,-0.027396267591329276,894133248.0,892651136.0,-0.002393390206441475,894133248.0,892651136.0,-0.002393390206441475
amp100_freq10,100,10,125,A_dHPC_96-127,A_dHPC_0-127,200,11156614144.0,10879489024.0,-0.03628845920777396,992780544.0,1006756544.0,0.020168102283916765,992780544.0,1006756544.0,0.020168102283916765
