reference_mode,condition,amplitude,frequency,channel,analysis_group,physical_shank,n_trials,pre_power,stim_power,driven_log2_power_change
analysis_group_median,amp100_freq26,100,26,118,Group 96-127,Physical Shank B (64-127),200,4774594720.56756,4894093311.103287,0.03566332938254932
analysis_group_median,amp100_freq26,100,26,119,Group 96-127,Physical Shank B (64-127),200,4791126303.199721,4918364550.869068,0.03781382579269459
analysis_group_median,amp100_freq26,100,26,120,Group 96-127,Physical Shank B (64-127),200,4681345997.089616,4832683955.869603,0.04590125138193049
analysis_group_median,amp100_freq26,100,26,121,Group 96-127,Physical Shank B (64-127),200,3852029420.407457,4035498516.6547203,0.06712818274350112
analysis_group_median,amp100_freq26,100,26,122,Group 96-127,Physical Shank B (64-127),200,2673806129.302279,2850578949.098045,0.0923600954598736
analysis_group_median,amp100_freq26,100,26,123,Group 96-127,Physical Shank B (64-127),200,1844778345.6179965,1972735492.9983177,0.09675004700145555
analysis_group_median,amp100_freq26,100,26,124,Group 96-127,Physical Shank B (64-127),200,1274743865.522651,1344702584.2653167,0.0770797234939526
analysis_group_median,amp100_freq26,100,26,125,Group 96-127,Physical Shank B (64-127),200,788921050.4406185,814078981.5884423,0.04528783803499328
analysis_group_median,amp100_freq26,100,26,126,Group 96-127,Physical Shank B (64-127),200,134207305.2552437,153614927.30252352,0.19485521127358027
analysis_group_median,amp100_freq26,100,26,127,Group 96-127,Physical Shank B (64-127),200,147560254.9905548,151531786.0121814,0.038316264676863325
raw,amp100_freq5,100,5,0,Group 0-31,Physical Shank A (0-63),200,259389493186.47766,240467122597.60477,-0.10928038527559154
raw,amp100_freq5,100,5,1,Group 0-31,Physical Shank A (0-63),200,249907618449.72052,230929088056.493,-0.11394497489226765
raw,amp100_freq5,100,5,2,Group 0-31,Physical Shank A (0-63),200,249473735587.80927,229812619648.63135,-0.11842991513261916
raw,amp100_freq5,100,5,3,Group 0-31,Physical Shank A (0-63),200,271079538937.69363,250375646120.24927,-0.11462198371017951
raw,amp100_freq5,100,5,4,Group 0-31,Physical Shank A (0-63),200,316961748389.87164,295015955887.7381,-0.10351575889898697
raw,amp100_freq5,100,5,8,Group 0-31,Physical Shank A (0-63),200,290305318394.6228,279278968258.8248,-0.05586407012544058
raw,amp100_freq5,100,5,9,Group 0-31,Physical Shank A (0-63),200,196678332900.77225,189277504784.34058,-0.05533507155283433
raw,amp100_freq5,100,5,10,Group 0-31,Physical Shank A (0-63),200,130490528404.46268,124088928365.73239,-0.07257069415839627
raw,amp100_freq5,100,5,11,Group 0-31,Physical Shank A (0-63),200,88834660656.80508,82520823541.17761,-0.10636446424416574
raw,amp100_freq5,100,5,12,Group 0-31,Physical Shank A (0-63),200,65987370010.251595,59307075624.965935,-0.1539856832739752
raw,amp100_freq5,100,5,13,Group 0-31,Physical Shank A (0-63),200,57980626808.89393,51348069702.169365,-0.1752608867950694
raw,amp100_freq5,100,5,14,Group 0-31,Physical Shank A (0-63),200,55813487513.518425,48815467302.74832,-0.19327545445394037
raw,amp100_freq5,100,5,15,Group 0-31,Physical Shank A (0-63),200,57044693015.466835,49272084958.28971,-0.21132215500902793
raw,amp100_freq5,100,5,16,Group 0-31,Physical Shank A (0-63),200,36442648239.39335,34909422953.632454,-0.0620112921005858
raw,amp100_freq5,100,5,17,Group 0-31,Physical Shank A (0-63),200,37217360317.42809,35543102061.855156,-0.06640613468095052
raw,amp100_freq5,100,5,18,Group 0-31,Physical Shank A (0-63),200,41328621983.27857,39050689518.58006,-0.08179323857756676
raw,amp100_freq5,100,5,19,Group 0-31,Physical Shank A (0-63),200,44885234005.59259,41924831410.69957,-0.0984359340508145
raw,amp100_freq5,100,5,20,Group 0-31,Physical Shank A (0-63),200,50891433004.06565,46946570432.40895,-0.11640304623279157
raw,amp100_freq5,100,5,21,Group 0-31,Physical Shank A (0-63),200,59023364787.5897,54080891796.520836,-0.12616722594533752
raw,amp100_freq5,100,5,22,Group 0-31,Physical Shank A (0-63),200,68704129693.95349,62572988990.76897,-0.13485679927432007
raw,amp100_freq5,100,5,23,Group 0-31,Physical Shank A (0-63),200,83153362070.46414,75584072896.5602,-0.13769233472980513
